t,bssid,rssi
1727595872037,60:84:bd:de:7c:67,-60
1727595872037,c8:a6:08:9a:bb:84,-82
1727595872037,c8:a6:08:5a:bb:84,-87
1727595872037,c0:25:a2:a7:2e:2b,-55
1727595872037,c0:25:a2:a7:2e:2a,-56
1727595872037,c8:a6:08:5a:fd:84,-93
1727595872037,d0:40:ef:f9:f0:9d,-95
1727595872037,60:84:bd:de:7c:60,-64
1727595872037,c8:a6:08:5a:fd:80,-92
1727595872037,c8:a6:08:5a:fd:81,-92
1727595872037,c8:a6:08:9a:b7:01,-91
1727595872037,c8:a6:08:9b:16:24,-54
1727595872037,c8:a6:08:5b:15:50,-92
1727595872037,c8:a6:08:9a:b7:00,-90
1727595872037,c8:a6:08:5b:15:51,-90
1727595872037,c0:25:a2:a9:b1:4f,-49
1727595872037,c8:a6:08:5b:16:24,-62
1727595872037,c8:a6:08:9b:15:51,-80
1727595872037,c8:a6:08:9b:15:50,-80
1727595872037,c8:a6:08:9b:16:21,-53
1727595872037,c8:a6:08:5b:16:21,-61
1727595872037,c8:a6:08:9b:16:20,-53
1727595872037,c8:a6:08:5b:16:20,-61
1727595872037,c8:a6:08:9b:15:54,-80
1727595872037,c8:a6:08:9a:b7:04,-90
1727595872038,c0:25:a2:a7:2e:1a,-72
1727595872038,c8:a6:08:5a:bc:14,-78
1727595872054,c8:a6:08:9a:fe:71,-86
1727595872054,c8:a6:08:9a:fe:70,-86
1727595872054,c8:a6:08:9a:fe:74,-86
1727595872054,84:af:ec:86:f0:70,-83
1727595872054,c8:a6:08:9a:bb:c4,-83
1727595872054,c8:a6:08:9a:bb:c1,-83
1727595872054,c8:a6:08:9a:bb:c0,-83
1727595872054,c8:a6:08:5a:bb:c0,-83
1727595872054,c8:a6:08:9b:16:04,-63
1727595872054,c8:a6:08:5b:16:04,-66
1727595872054,c8:a6:08:9b:16:01,-61
1727595872054,c8:a6:08:5b:16:01,-66
1727595872054,c8:a6:08:9b:16:00,-61
1727595872054,c8:a6:08:5b:16:00,-66
1727595872054,80:ea:96:f2:cc:77,-88
1727595872054,c8:a6:08:9a:bc:10,-76
1727595872054,c8:a6:08:5a:bb:81,-86
1727595872054,c8:a6:08:9a:bc:11,-76
1727595872054,c8:a6:08:5a:bb:80,-85
1727595872054,c8:a6:08:9a:bc:14,-76
1727595872054,c8:a6:08:5a:bc:11,-78
1727595872054,c8:a6:08:9a:bb:80,-82
1727595872054,c8:a6:08:5a:bc:10,-78
1727595872055,c8:a6:08:9a:bb:81,-82
1727595872055,60:84:bd:de:7c:67,-60
1727595872055,c8:a6:08:9a:bb:84,-82
1727595872055,c8:a6:08:5a:bb:84,-87
1727595872055,c0:25:a2:a7:2e:2b,-55
1727595872055,c0:25:a2:a7:2e:2a,-56
1727595872055,c8:a6:08:5a:fd:84,-93
1727595872055,d0:40:ef:f9:f0:9d,-95
1727595872055,60:84:bd:de:7c:60,-64
1727595872055,c8:a6:08:5a:fd:80,-92
1727595872055,c8:a6:08:5a:fd:81,-92
1727595872055,c8:a6:08:9a:b7:01,-91
1727595872055,c8:a6:08:9b:16:24,-54
1727595872055,c8:a6:08:5b:15:50,-92
1727595872055,c8:a6:08:9a:b7:00,-90
1727595872055,c8:a6:08:5b:15:51,-90
1727595872055,c0:25:a2:a9:b1:4f,-49
1727595872055,c8:a6:08:5b:16:24,-62
1727595872055,c8:a6:08:9b:15:51,-80
1727595872055,c8:a6:08:9b:15:50,-80
1727595872055,c8:a6:08:9b:16:21,-53
1727595872055,c8:a6:08:5b:16:21,-61
1727595872055,c8:a6:08:9b:16:20,-53
1727595872055,c8:a6:08:5b:16:20,-61
1727595872055,c8:a6:08:9b:15:54,-80
1727595872055,c8:a6:08:9a:b7:04,-90
1727595872055,c0:25:a2:a7:2e:1a,-72
1727595872055,c8:a6:08:5a:bc:14,-78
1727595872063,c8:a6:08:9a:fe:71,-86
1727595872063,c8:a6:08:9a:fe:70,-86
1727595872063,c8:a6:08:9a:fe:74,-86
1727595872063,84:af:ec:86:f0:70,-83
1727595872063,c8:a6:08:9a:bb:c4,-83
1727595872063,c8:a6:08:9a:bb:c1,-83
1727595872063,c8:a6:08:9a:bb:c0,-83
1727595872063,c8:a6:08:5a:bb:c0,-83
1727595872063,c8:a6:08:9b:16:04,-63
1727595872063,c8:a6:08:5b:16:04,-66
1727595872063,c8:a6:08:9b:16:01,-61
1727595872063,c8:a6:08:5b:16:01,-66
1727595872063,c8:a6:08:9b:16:00,-61
1727595872063,c8:a6:08:5b:16:00,-66
1727595872063,80:ea:96:f2:cc:77,-88
1727595872063,c8:a6:08:9a:bc:10,-76
1727595872063,c8:a6:08:5a:bb:81,-86
1727595872063,c8:a6:08:9a:bc:11,-76
1727595872063,c8:a6:08:5a:bb:80,-85
1727595872063,c8:a6:08:9a:bc:14,-76
1727595872063,c8:a6:08:5a:bc:11,-78
1727595872063,c8:a6:08:9a:bb:80,-82
1727595872063,c8:a6:08:5a:bc:10,-78
1727595872063,c8:a6:08:9a:bb:81,-82
1727595872063,60:84:bd:de:7c:67,-60
1727595872063,c8:a6:08:9a:bb:84,-82
1727595872063,c8:a6:08:5a:bb:84,-87
1727595872063,c0:25:a2:a7:2e:2b,-55
1727595872063,c0:25:a2:a7:2e:2a,-56
1727595872063,c8:a6:08:5a:fd:84,-93
1727595872063,d0:40:ef:f9:f0:9d,-95
1727595872063,60:84:bd:de:7c:60,-64
1727595872063,c8:a6:08:5a:fd:80,-92
1727595872063,c8:a6:08:5a:fd:81,-92
1727595872063,c8:a6:08:9a:b7:01,-91
1727595872063,c8:a6:08:9b:16:24,-54
1727595872063,c8:a6:08:5b:15:50,-92
1727595872063,c8:a6:08:9a:b7:00,-90
1727595872063,c8:a6:08:5b:15:51,-90
1727595872063,c0:25:a2:a9:b1:4f,-49
1727595872063,c8:a6:08:5b:16:24,-62
1727595872063,c8:a6:08:9b:15:51,-80
1727595872063,c8:a6:08:9b:15:50,-80
1727595872063,c8:a6:08:9b:16:21,-53
1727595872063,c8:a6:08:5b:16:21,-61
1727595872063,c8:a6:08:9b:16:20,-53
1727595872063,c8:a6:08:5b:16:20,-61
1727595872063,c8:a6:08:9b:15:54,-80
1727595872063,c8:a6:08:9a:b7:04,-90
1727595872063,c0:25:a2:a7:2e:1a,-72
1727595872063,c8:a6:08:5a:bc:14,-78
1727595872075,c8:a6:08:9a:fe:71,-86
1727595872075,c8:a6:08:9a:fe:70,-86
1727595872075,c8:a6:08:9a:fe:74,-86
1727595872075,84:af:ec:86:f0:70,-83
1727595872075,c8:a6:08:9a:bb:c4,-83
1727595872075,c8:a6:08:9a:bb:c1,-83
1727595872075,c8:a6:08:9a:bb:c0,-83
1727595872075,c8:a6:08:5a:bb:c0,-83
1727595872075,c8:a6:08:9b:16:04,-63
1727595872075,c8:a6:08:5b:16:04,-66
1727595872075,c8:a6:08:9b:16:01,-61
1727595872075,c8:a6:08:5b:16:01,-66
1727595872075,c8:a6:08:9b:16:00,-61
1727595872075,c8:a6:08:5b:16:00,-66
1727595872075,80:ea:96:f2:cc:77,-88
1727595872075,c8:a6:08:9a:bc:10,-76
1727595872075,c8:a6:08:5a:bb:81,-86
1727595872075,c8:a6:08:9a:bc:11,-76
1727595872075,c8:a6:08:5a:bb:80,-85
1727595872075,c8:a6:08:9a:bc:14,-76
1727595872075,c8:a6:08:5a:bc:11,-78
1727595872075,c8:a6:08:9a:bb:80,-82
1727595872075,c8:a6:08:5a:bc:10,-78
1727595872076,c8:a6:08:9a:bb:81,-82
1727595872076,60:84:bd:de:7c:67,-60
1727595872076,c8:a6:08:9a:bb:84,-82
1727595872076,c8:a6:08:5a:bb:84,-87
1727595872076,c0:25:a2:a7:2e:2b,-55
1727595872076,c0:25:a2:a7:2e:2a,-56
1727595872076,c8:a6:08:5a:fd:84,-93
1727595872076,d0:40:ef:f9:f0:9d,-95
1727595872076,60:84:bd:de:7c:60,-64
1727595872076,c8:a6:08:5a:fd:80,-92
1727595872076,c8:a6:08:5a:fd:81,-92
1727595872076,c8:a6:08:9a:b7:01,-91
1727595872076,c8:a6:08:9b:16:24,-54
1727595872076,c8:a6:08:5b:15:50,-92
1727595872076,c8:a6:08:9a:b7:00,-90
1727595872076,c8:a6:08:5b:15:51,-90
1727595872076,c0:25:a2:a9:b1:4f,-49
1727595872076,c8:a6:08:5b:16:24,-62
1727595872076,c8:a6:08:9b:15:51,-80
1727595872076,c8:a6:08:9b:15:50,-80
1727595872076,c8:a6:08:9b:16:21,-53
1727595872076,c8:a6:08:5b:16:21,-61
1727595872076,c8:a6:08:9b:16:20,-53
1727595872076,c8:a6:08:5b:16:20,-61
1727595872076,c8:a6:08:9b:15:54,-80
1727595872076,c8:a6:08:9a:b7:04,-90
1727595872076,c0:25:a2:a7:2e:1a,-72
1727595872076,c8:a6:08:5a:bc:14,-78
1727595872082,c8:a6:08:9a:fe:71,-86
1727595872083,c8:a6:08:9a:fe:70,-86
1727595872083,c8:a6:08:9a:fe:74,-86
1727595872083,84:af:ec:86:f0:70,-83
1727595872083,c8:a6:08:9a:bb:c4,-83
1727595872083,c8:a6:08:9a:bb:c1,-83
1727595872083,c8:a6:08:9a:bb:c0,-83
1727595872083,c8:a6:08:5a:bb:c0,-83
1727595872083,c8:a6:08:9b:16:04,-63
1727595872083,c8:a6:08:5b:16:04,-66
1727595872083,c8:a6:08:9b:16:01,-61
1727595872083,c8:a6:08:5b:16:01,-66
1727595872083,c8:a6:08:9b:16:00,-61
1727595872083,c8:a6:08:5b:16:00,-66
1727595872083,80:ea:96:f2:cc:77,-88
1727595872083,c8:a6:08:9a:bc:10,-76
1727595872083,c8:a6:08:5a:bb:81,-86
1727595872083,c8:a6:08:9a:bc:11,-76
1727595872083,c8:a6:08:5a:bb:80,-85
1727595872083,c8:a6:08:9a:bc:14,-76
1727595872083,c8:a6:08:5a:bc:11,-78
1727595872083,c8:a6:08:9a:bb:80,-82
1727595872083,c8:a6:08:5a:bc:10,-78
1727595872083,c8:a6:08:9a:bb:81,-82
1727595872083,60:84:bd:de:7c:67,-60
1727595872083,c8:a6:08:9a:bb:84,-82
1727595872083,c8:a6:08:5a:bb:84,-87
1727595872083,c0:25:a2:a7:2e:2b,-55
1727595872083,c0:25:a2:a7:2e:2a,-56
1727595872083,c8:a6:08:5a:fd:84,-93
1727595872083,d0:40:ef:f9:f0:9d,-95
1727595872083,60:84:bd:de:7c:60,-64
1727595872083,c8:a6:08:5a:fd:80,-92
1727595872083,c8:a6:08:5a:fd:81,-92
1727595872083,c8:a6:08:9a:b7:01,-91
1727595872083,c8:a6:08:9b:16:24,-54
1727595872083,c8:a6:08:5b:15:50,-92
1727595872083,c8:a6:08:9a:b7:00,-90
1727595872083,c8:a6:08:5b:15:51,-90
1727595872083,c0:25:a2:a9:b1:4f,-49
1727595872083,c8:a6:08:5b:16:24,-62
1727595872083,c8:a6:08:9b:15:51,-80
1727595872083,c8:a6:08:9b:15:50,-80
1727595872083,c8:a6:08:9b:16:21,-53
1727595872083,c8:a6:08:5b:16:21,-61
1727595872083,c8:a6:08:9b:16:20,-53
1727595872083,c8:a6:08:5b:16:20,-61
1727595872083,c8:a6:08:9b:15:54,-80
1727595872083,c8:a6:08:9a:b7:04,-90
1727595872083,c0:25:a2:a7:2e:1a,-72
1727595872083,c8:a6:08:5a:bc:14,-78
1727595872096,c8:a6:08:9a:fe:71,-86
1727595872096,c8:a6:08:9a:fe:70,-86
1727595872096,c8:a6:08:9a:fe:74,-86
1727595872096,84:af:ec:86:f0:70,-83
1727595872096,c8:a6:08:9a:bb:c4,-83
1727595872096,c8:a6:08:9a:bb:c1,-83
1727595872096,c8:a6:08:9a:bb:c0,-83
1727595872096,c8:a6:08:5a:bb:c0,-83
1727595872096,c8:a6:08:9b:16:04,-63
1727595872096,c8:a6:08:5b:16:04,-66
1727595872096,c8:a6:08:9b:16:01,-61
1727595872096,c8:a6:08:5b:16:01,-66
1727595872097,c8:a6:08:9b:16:00,-61
1727595872097,c8:a6:08:5b:16:00,-66
1727595872097,80:ea:96:f2:cc:77,-88
1727595872097,c8:a6:08:9a:bc:10,-76
1727595872097,c8:a6:08:5a:bb:81,-86
1727595872097,c8:a6:08:9a:bc:11,-76
1727595872097,c8:a6:08:5a:bb:80,-85
1727595872097,c8:a6:08:9a:bc:14,-76
1727595872097,c8:a6:08:5a:bc:11,-78
1727595872097,c8:a6:08:9a:bb:80,-82
1727595872097,c8:a6:08:5a:bc:10,-78
1727595872097,c8:a6:08:9a:bb:81,-82
1727595872097,60:84:bd:de:7c:67,-60
1727595872097,c8:a6:08:9a:bb:84,-82
1727595872097,c8:a6:08:5a:bb:84,-87
1727595872097,c0:25:a2:a7:2e:2b,-55
1727595872097,c0:25:a2:a7:2e:2a,-56
1727595872097,c8:a6:08:5a:fd:84,-93
1727595872097,d0:40:ef:f9:f0:9d,-95
1727595872097,60:84:bd:de:7c:60,-64
1727595872097,c8:a6:08:5a:fd:80,-92
1727595872097,c8:a6:08:5a:fd:81,-92
1727595872097,c8:a6:08:9a:b7:01,-91
1727595872097,c8:a6:08:9b:16:24,-54
1727595872097,c8:a6:08:5b:15:50,-92
1727595872097,c8:a6:08:9a:b7:00,-90
1727595872097,c8:a6:08:5b:15:51,-90
1727595872097,c0:25:a2:a9:b1:4f,-49
1727595872097,c8:a6:08:5b:16:24,-62
1727595872097,c8:a6:08:9b:15:51,-80
1727595872097,c8:a6:08:9b:15:50,-80
1727595872097,c8:a6:08:9b:16:21,-53
1727595872097,c8:a6:08:5b:16:21,-61
1727595872097,c8:a6:08:9b:16:20,-53
1727595872097,c8:a6:08:5b:16:20,-61
1727595872097,c8:a6:08:9b:15:54,-80
1727595872097,c8:a6:08:9a:b7:04,-90
1727595872097,c0:25:a2:a7:2e:1a,-72
1727595872097,c8:a6:08:5a:bc:14,-78
1727595872102,c8:a6:08:9a:fe:71,-86
1727595872102,c8:a6:08:9a:fe:70,-86
1727595872102,c8:a6:08:9a:fe:74,-86
1727595872102,84:af:ec:86:f0:70,-83
1727595872102,c8:a6:08:9a:bb:c4,-83
1727595872102,c8:a6:08:9a:bb:c1,-83
1727595872102,c8:a6:08:9a:bb:c0,-83
1727595872102,c8:a6:08:5a:bb:c0,-83
1727595872102,c8:a6:08:9b:16:04,-63
1727595872103,c8:a6:08:5b:16:04,-66
1727595872103,c8:a6:08:9b:16:01,-61
1727595872103,c8:a6:08:5b:16:01,-66
1727595872103,c8:a6:08:9b:16:00,-61
1727595872103,c8:a6:08:5b:16:00,-66
1727595872103,80:ea:96:f2:cc:77,-88
1727595872103,c8:a6:08:9a:bc:10,-76
1727595872103,c8:a6:08:5a:bb:81,-86
1727595872103,c8:a6:08:9a:bc:11,-76
1727595872103,c8:a6:08:5a:bb:80,-85
1727595872103,c8:a6:08:9a:bc:14,-76
1727595872103,c8:a6:08:5a:bc:11,-78
1727595872103,c8:a6:08:9a:bb:80,-82
1727595872103,c8:a6:08:5a:bc:10,-78
1727595872103,c8:a6:08:9a:bb:81,-82
1727595872103,60:84:bd:de:7c:67,-60
1727595872103,c8:a6:08:9a:bb:84,-82
1727595872103,c8:a6:08:5a:bb:84,-87
1727595872103,c0:25:a2:a7:2e:2b,-55
1727595872103,c0:25:a2:a7:2e:2a,-56
1727595872103,c8:a6:08:5a:fd:84,-93
1727595872103,d0:40:ef:f9:f0:9d,-95
1727595872103,60:84:bd:de:7c:60,-64
1727595872103,c8:a6:08:5a:fd:80,-92
1727595872103,c8:a6:08:5a:fd:81,-92
1727595872103,c8:a6:08:9a:b7:01,-91
1727595872103,c8:a6:08:9b:16:24,-54
1727595872103,c8:a6:08:5b:15:50,-92
1727595872103,c8:a6:08:9a:b7:00,-90
1727595872103,c8:a6:08:5b:15:51,-90
1727595872103,c0:25:a2:a9:b1:4f,-49
1727595872103,c8:a6:08:5b:16:24,-62
1727595872103,c8:a6:08:9b:15:51,-80
1727595872103,c8:a6:08:9b:15:50,-80
1727595872103,c8:a6:08:9b:16:21,-53
1727595872103,c8:a6:08:5b:16:21,-61
1727595872103,c8:a6:08:9b:16:20,-53
1727595872103,c8:a6:08:5b:16:20,-61
1727595872103,c8:a6:08:9b:15:54,-80
1727595872103,c8:a6:08:9a:b7:04,-90
1727595872103,c0:25:a2:a7:2e:1a,-72
1727595872103,c8:a6:08:5a:bc:14,-78
1727595872116,c8:a6:08:9a:fe:71,-86
1727595872116,c8:a6:08:9a:fe:70,-86
1727595872116,c8:a6:08:9a:fe:74,-86
1727595872116,84:af:ec:86:f0:70,-83
1727595872116,c8:a6:08:9a:bb:c4,-83
1727595872116,c8:a6:08:9a:bb:c1,-83
1727595872116,c8:a6:08:9a:bb:c0,-83
1727595872116,c8:a6:08:5a:bb:c0,-83
1727595872116,c8:a6:08:9b:16:04,-63
1727595872116,c8:a6:08:5b:16:04,-66
1727595872116,c8:a6:08:9b:16:01,-61
1727595872116,c8:a6:08:5b:16:01,-66
1727595872117,c8:a6:08:9b:16:00,-61
1727595872117,c8:a6:08:5b:16:00,-66
1727595872117,80:ea:96:f2:cc:77,-88
1727595872117,c8:a6:08:9a:bc:10,-76
1727595872117,c8:a6:08:5a:bb:81,-86
1727595872117,c8:a6:08:9a:bc:11,-76
1727595872117,c8:a6:08:5a:bb:80,-85
1727595872117,c8:a6:08:9a:bc:14,-76
1727595872117,c8:a6:08:5a:bc:11,-78
1727595872117,c8:a6:08:9a:bb:80,-82
1727595872117,c8:a6:08:5a:bc:10,-78
1727595872117,c8:a6:08:9a:bb:81,-82
1727595872117,60:84:bd:de:7c:67,-60
1727595872117,c8:a6:08:9a:bb:84,-82
1727595872117,c8:a6:08:5a:bb:84,-87
1727595872117,c0:25:a2:a7:2e:2b,-55
1727595872117,c0:25:a2:a7:2e:2a,-56
1727595872117,c8:a6:08:5a:fd:84,-93
1727595872117,d0:40:ef:f9:f0:9d,-95
1727595872117,60:84:bd:de:7c:60,-64
1727595872117,c8:a6:08:5a:fd:80,-92
1727595872117,c8:a6:08:5a:fd:81,-92
1727595872117,c8:a6:08:9a:b7:01,-91
1727595872117,c8:a6:08:9b:16:24,-54
1727595872117,c8:a6:08:5b:15:50,-92
1727595872117,c8:a6:08:9a:b7:00,-90
1727595872117,c8:a6:08:5b:15:51,-90
1727595872117,c0:25:a2:a9:b1:4f,-49
1727595872117,c8:a6:08:5b:16:24,-62
1727595872117,c8:a6:08:9b:15:51,-80
1727595872117,c8:a6:08:9b:15:50,-80
1727595872117,c8:a6:08:9b:16:21,-53
1727595872117,c8:a6:08:5b:16:21,-61
1727595872117,c8:a6:08:9b:16:20,-53
1727595872117,c8:a6:08:5b:16:20,-61
1727595872117,c8:a6:08:9b:15:54,-80
1727595872117,c8:a6:08:9a:b7:04,-90
1727595872117,c0:25:a2:a7:2e:1a,-72
1727595872117,c8:a6:08:5a:bc:14,-78
1727595872124,c8:a6:08:9a:fe:71,-86
1727595872124,c8:a6:08:9a:fe:70,-86
1727595872124,c8:a6:08:9a:fe:74,-86
1727595872124,84:af:ec:86:f0:70,-83
1727595872124,c8:a6:08:9a:bb:c4,-83
1727595872124,c8:a6:08:9a:bb:c1,-83
1727595872124,c8:a6:08:9a:bb:c0,-83
1727595872124,c8:a6:08:5a:bb:c0,-83
1727595872124,c8:a6:08:9b:16:04,-63
1727595872124,c8:a6:08:5b:16:04,-66
1727595872125,c8:a6:08:9b:16:01,-61
1727595872125,c8:a6:08:5b:16:01,-66
1727595872125,c8:a6:08:9b:16:00,-61
1727595872125,c8:a6:08:5b:16:00,-66
1727595872125,80:ea:96:f2:cc:77,-88
1727595872125,c8:a6:08:9a:bc:10,-76
1727595872125,c8:a6:08:5a:bb:81,-86
1727595872125,c8:a6:08:9a:bc:11,-76
1727595872125,c8:a6:08:5a:bb:80,-85
1727595872125,c8:a6:08:9a:bc:14,-76
1727595872125,c8:a6:08:5a:bc:11,-78
1727595872125,c8:a6:08:9a:bb:80,-82
1727595872125,c8:a6:08:5a:bc:10,-78
1727595872125,c8:a6:08:9a:bb:81,-82
1727595872125,60:84:bd:de:7c:67,-60
1727595872125,c8:a6:08:9a:bb:84,-82
1727595872125,c8:a6:08:5a:bb:84,-87
1727595872125,c0:25:a2:a7:2e:2b,-55
1727595872125,c0:25:a2:a7:2e:2a,-56
1727595872125,c8:a6:08:5a:fd:84,-93
1727595872125,d0:40:ef:f9:f0:9d,-95
1727595872125,60:84:bd:de:7c:60,-64
1727595872125,c8:a6:08:5a:fd:80,-92
1727595872125,c8:a6:08:5a:fd:81,-92
1727595872125,c8:a6:08:9a:b7:01,-91
1727595872125,c8:a6:08:9b:16:24,-54
1727595872125,c8:a6:08:5b:15:50,-92
1727595872125,c8:a6:08:9a:b7:00,-90
1727595872125,c8:a6:08:5b:15:51,-90
1727595872125,c0:25:a2:a9:b1:4f,-49
1727595872125,c8:a6:08:5b:16:24,-62
1727595872125,c8:a6:08:9b:15:51,-80
1727595872125,c8:a6:08:9b:15:50,-80
1727595872125,c8:a6:08:9b:16:21,-53
1727595872125,c8:a6:08:5b:16:21,-61
1727595872125,c8:a6:08:9b:16:20,-53
1727595872125,c8:a6:08:5b:16:20,-61
1727595872125,c8:a6:08:9b:15:54,-80
1727595872125,c8:a6:08:9a:b7:04,-90
1727595872125,c0:25:a2:a7:2e:1a,-72
1727595872125,c8:a6:08:5a:bc:14,-78
1727595872137,c8:a6:08:9a:fe:71,-86
1727595872137,c8:a6:08:9a:fe:70,-86
1727595872137,c8:a6:08:9a:fe:74,-86
1727595872137,84:af:ec:86:f0:70,-83
1727595872137,c8:a6:08:9a:bb:c4,-83
1727595872137,c8:a6:08:9a:bb:c1,-83
1727595872137,c8:a6:08:9a:bb:c0,-83
1727595872137,c8:a6:08:5a:bb:c0,-83
1727595872137,c8:a6:08:9b:16:04,-63
1727595872137,c8:a6:08:5b:16:04,-66
1727595872137,c8:a6:08:9b:16:01,-61
1727595872137,c8:a6:08:5b:16:01,-66
1727595872138,c8:a6:08:9b:16:00,-61
1727595872138,c8:a6:08:5b:16:00,-66
1727595872138,80:ea:96:f2:cc:77,-88
1727595872138,c8:a6:08:9a:bc:10,-76
1727595872138,c8:a6:08:5a:bb:81,-86
1727595872138,c8:a6:08:9a:bc:11,-76
1727595872138,c8:a6:08:5a:bb:80,-85
1727595872138,c8:a6:08:9a:bc:14,-76
1727595872138,c8:a6:08:5a:bc:11,-78
1727595872138,c8:a6:08:9a:bb:80,-82
1727595872138,c8:a6:08:5a:bc:10,-78
1727595872138,c8:a6:08:9a:bb:81,-82
1727595872138,60:84:bd:de:7c:67,-60
1727595872138,c8:a6:08:9a:bb:84,-82
1727595872138,c8:a6:08:5a:bb:84,-87
1727595872138,c0:25:a2:a7:2e:2b,-55
1727595872138,c0:25:a2:a7:2e:2a,-56
1727595872138,c8:a6:08:5a:fd:84,-93
1727595872138,d0:40:ef:f9:f0:9d,-95
1727595872138,60:84:bd:de:7c:60,-64
1727595872138,c8:a6:08:5a:fd:80,-92
1727595872138,c8:a6:08:5a:fd:81,-92
1727595872138,c8:a6:08:9a:b7:01,-91
1727595872138,c8:a6:08:9b:16:24,-54
1727595872138,c8:a6:08:5b:15:50,-92
1727595872138,c8:a6:08:9a:b7:00,-90
1727595872138,c8:a6:08:5b:15:51,-90
1727595872138,c0:25:a2:a9:b1:4f,-49
1727595872138,c8:a6:08:5b:16:24,-62
1727595872138,c8:a6:08:9b:15:51,-80
1727595872138,c8:a6:08:9b:15:50,-80
1727595872138,c8:a6:08:9b:16:21,-53
1727595872138,c8:a6:08:5b:16:21,-61
1727595872138,c8:a6:08:9b:16:20,-53
1727595872138,c8:a6:08:5b:16:20,-61
1727595872138,c8:a6:08:9b:15:54,-80
1727595872138,c8:a6:08:9a:b7:04,-90
1727595872138,c0:25:a2:a7:2e:1a,-72
1727595872138,c8:a6:08:5a:bc:14,-78
1727595872145,c8:a6:08:9a:fe:71,-86
1727595872145,c8:a6:08:9a:fe:70,-86
1727595872145,c8:a6:08:9a:fe:74,-86
1727595872145,84:af:ec:86:f0:70,-83
1727595872145,c8:a6:08:9a:bb:c4,-83
1727595872145,c8:a6:08:9a:bb:c1,-83
1727595872145,c8:a6:08:9a:bb:c0,-83
1727595872145,c8:a6:08:5a:bb:c0,-83
1727595872145,c8:a6:08:9b:16:04,-63
1727595872145,c8:a6:08:5b:16:04,-66
1727595872145,c8:a6:08:9b:16:01,-61
1727595872145,c8:a6:08:5b:16:01,-66
1727595872145,c8:a6:08:9b:16:00,-61
1727595872145,c8:a6:08:5b:16:00,-66
1727595872145,80:ea:96:f2:cc:77,-88
1727595872145,c8:a6:08:9a:bc:10,-76
1727595872145,c8:a6:08:5a:bb:81,-86
1727595872145,c8:a6:08:9a:bc:11,-76
1727595872145,c8:a6:08:5a:bb:80,-85
1727595872145,c8:a6:08:9a:bc:14,-76
1727595872145,c8:a6:08:5a:bc:11,-78
1727595872145,c8:a6:08:9a:bb:80,-82
1727595872145,c8:a6:08:5a:bc:10,-78
1727595872145,c8:a6:08:9a:bb:81,-82
1727595872145,60:84:bd:de:7c:67,-60
1727595872145,c8:a6:08:9a:bb:84,-82
1727595872145,c8:a6:08:5a:bb:84,-87
1727595872145,c0:25:a2:a7:2e:2b,-55
1727595872145,c0:25:a2:a7:2e:2a,-56
1727595872145,c8:a6:08:5a:fd:84,-93
1727595872145,d0:40:ef:f9:f0:9d,-95
1727595872145,60:84:bd:de:7c:60,-64
1727595872145,c8:a6:08:5a:fd:80,-92
1727595872145,c8:a6:08:5a:fd:81,-92
1727595872145,c8:a6:08:9a:b7:01,-91
1727595872145,c8:a6:08:9b:16:24,-54
1727595872146,c8:a6:08:5b:15:50,-92
1727595872146,c8:a6:08:9a:b7:00,-90
1727595872146,c8:a6:08:5b:15:51,-90
1727595872146,c0:25:a2:a9:b1:4f,-49
1727595872146,c8:a6:08:5b:16:24,-62
1727595872146,c8:a6:08:9b:15:51,-80
1727595872146,c8:a6:08:9b:15:50,-80
1727595872146,c8:a6:08:9b:16:21,-53
1727595872146,c8:a6:08:5b:16:21,-61
1727595872146,c8:a6:08:9b:16:20,-53
1727595872146,c8:a6:08:5b:16:20,-61
1727595872146,c8:a6:08:9b:15:54,-80
1727595872146,c8:a6:08:9a:b7:04,-90
1727595872146,c0:25:a2:a7:2e:1a,-72
1727595872146,c8:a6:08:5a:bc:14,-78
1727595872160,c8:a6:08:9a:fe:71,-86
1727595872160,c8:a6:08:9a:fe:70,-86
1727595872160,c8:a6:08:9a:fe:74,-86
1727595872160,84:af:ec:86:f0:70,-83
1727595872160,c8:a6:08:9a:bb:c4,-83
1727595872160,c8:a6:08:9a:bb:c1,-83
1727595872160,c8:a6:08:9a:bb:c0,-83
1727595872160,c8:a6:08:5a:bb:c0,-83
1727595872160,c8:a6:08:9b:16:04,-63
1727595872160,c8:a6:08:5b:16:04,-66
1727595872160,c8:a6:08:9b:16:01,-61
1727595872160,c8:a6:08:5b:16:01,-66
1727595872160,c8:a6:08:9b:16:00,-61
1727595872160,c8:a6:08:5b:16:00,-66
1727595872160,80:ea:96:f2:cc:77,-88
1727595872160,c8:a6:08:9a:bc:10,-76
1727595872160,c8:a6:08:5a:bb:81,-86
1727595872160,c8:a6:08:9a:bc:11,-76
1727595872160,c8:a6:08:5a:bb:80,-85
1727595872160,c8:a6:08:9a:bc:14,-76
1727595872160,c8:a6:08:5a:bc:11,-78
1727595872160,c8:a6:08:9a:bb:80,-82
1727595872160,c8:a6:08:5a:bc:10,-78
1727595872160,c8:a6:08:9a:bb:81,-82
1727595872160,60:84:bd:de:7c:67,-60
1727595872160,c8:a6:08:9a:bb:84,-82
1727595872160,c8:a6:08:5a:bb:84,-87
1727595872160,c0:25:a2:a7:2e:2b,-55
1727595872160,c0:25:a2:a7:2e:2a,-56
